pipeline_run,repeat,problem,optimizer,stage_bucket,case_type,case_value,paper_beta,run_id,method,stage,domain,nu,seed,rel_l2,run_time_seconds,metrics_path,run_time_path
20260303_222758_advection_burgers2d,,advection,nsga2,overall,beta,0.100,0.100,03,naspinn,best:lbfgs,,,45,4.11256069e-03,643.654674,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_03/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_03/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,adam,beta,0.100,0.100,03,naspinn,adam,,,45,2.73920260e-02,594.703812,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_03/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_03/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,best,beta,0.100,0.100,03,naspinn,lbfgs,,,45,4.11256069e-03,612.280565,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_03/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_03/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,lbfgs,beta,0.100,0.100,03,naspinn,lbfgs,,,45,4.11256069e-03,612.280565,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_03/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_03/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,pso,beta,0.100,0.100,03,naspinn,pso,,,45,8.99014216e-01,616.177404,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_03/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_03/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,overall,beta,0.100,0.100,04,naspinn,best:lbfgs,,,46,5.20418224e-03,644.302530,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_04/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_04/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,adam,beta,0.100,0.100,04,naspinn,adam,,,46,3.28005275e-02,594.659449,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_04/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_04/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,best,beta,0.100,0.100,04,naspinn,lbfgs,,,46,5.20418224e-03,612.921799,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_04/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_04/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,lbfgs,beta,0.100,0.100,04,naspinn,lbfgs,,,46,5.20418224e-03,612.921799,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_04/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_04/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,pso,beta,0.100,0.100,04,naspinn,pso,,,46,1.83347290e+00,616.172925,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_04/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_04/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,overall,beta,0.100,0.100,05,naspinn,best:lbfgs,,,47,5.48820455e-03,661.196887,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_05/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_05/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,adam,beta,0.100,0.100,05,naspinn,adam,,,47,3.19400928e-02,610.961374,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_05/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_05/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,best,beta,0.100,0.100,05,naspinn,lbfgs,,,47,5.48820455e-03,628.325515,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_05/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_05/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,lbfgs,beta,0.100,0.100,05,naspinn,lbfgs,,,47,5.48820455e-03,628.325515,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_05/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_05/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,pso,beta,0.100,0.100,05,naspinn,pso,,,47,1.66105449e+00,633.462711,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_05/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.100/run_05/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,overall,beta,0.500,0.500,01,naspinn,best:lbfgs,,,43,4.47715786e-03,830.310889,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_01/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_01/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,adam,beta,0.500,0.500,01,naspinn,adam,,,43,2.03100628e-02,745.665380,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_01/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_01/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,best,beta,0.500,0.500,01,naspinn,lbfgs,,,43,4.47715786e-03,773.674716,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_01/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_01/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,lbfgs,beta,0.500,0.500,01,naspinn,lbfgs,,,43,4.47715786e-03,773.674716,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_01/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_01/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,pso,beta,0.500,0.500,01,naspinn,pso,,,43,1.63676226e+00,791.961413,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_01/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_01/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,overall,beta,0.500,0.500,02,naspinn,best:lbfgs,,,44,6.46825927e-03,969.422835,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_02/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_02/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,adam,beta,0.500,0.500,02,naspinn,adam,,,44,3.47285489e-02,842.890193,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_02/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_02/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,best,beta,0.500,0.500,02,naspinn,lbfgs,,,44,6.46825927e-03,912.721082,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_02/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_02/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,lbfgs,beta,0.500,0.500,02,naspinn,lbfgs,,,44,6.46825927e-03,912.721082,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_02/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_02/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,pso,beta,0.500,0.500,02,naspinn,pso,,,44,1.45187988e+00,889.418948,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_02/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_02/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,overall,beta,0.500,0.500,03,naspinn,best:lbfgs,,,45,2.69221893e-03,831.108444,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_03/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_03/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,adam,beta,0.500,0.500,03,naspinn,adam,,,45,3.80098566e-02,715.212142,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_03/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_03/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,best,beta,0.500,0.500,03,naspinn,lbfgs,,,45,2.69221893e-03,774.880326,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_03/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_03/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,lbfgs,beta,0.500,0.500,03,naspinn,lbfgs,,,45,2.69221893e-03,774.880326,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_03/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_03/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,pso,beta,0.500,0.500,03,naspinn,pso,,,45,1.03308158e+00,761.152443,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_03/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_03/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,overall,beta,0.500,0.500,04,naspinn,best:lbfgs,,,46,4.13635246e-03,806.697181,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_04/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_04/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,adam,beta,0.500,0.500,04,naspinn,adam,,,46,3.41882572e-02,717.978548,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_04/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_04/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,best,beta,0.500,0.500,04,naspinn,lbfgs,,,46,4.13635246e-03,750.843897,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_04/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_04/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,lbfgs,beta,0.500,0.500,04,naspinn,lbfgs,,,46,4.13635246e-03,750.843897,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_04/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_04/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,pso,beta,0.500,0.500,04,naspinn,pso,,,46,9.57956298e-01,763.404579,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_04/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_04/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,overall,beta,0.500,0.500,05,naspinn,best:lbfgs,,,47,1.00729135e-02,783.651703,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_05/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_05/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,adam,beta,0.500,0.500,05,naspinn,adam,,,47,1.80889974e-02,718.349671,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_05/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_05/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,best,beta,0.500,0.500,05,naspinn,lbfgs,,,47,1.00729135e-02,727.584871,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_05/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_05/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,lbfgs,beta,0.500,0.500,05,naspinn,lbfgs,,,47,1.00729135e-02,727.584871,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_05/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_05/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,pso,beta,0.500,0.500,05,naspinn,pso,,,47,9.62370394e-01,764.036909,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_05/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_0.500/run_05/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,overall,beta,1.000,1.000,01,naspinn,best:lbfgs,,,43,5.08482070e-03,695.740831,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_01/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_01/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,adam,beta,1.000,1.000,01,naspinn,adam,,,43,1.31952687e-02,629.068710,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_01/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_01/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,best,beta,1.000,1.000,01,naspinn,lbfgs,,,43,5.08482070e-03,650.606703,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_01/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_01/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,lbfgs,beta,1.000,1.000,01,naspinn,lbfgs,,,43,5.08482070e-03,650.606703,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_01/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_01/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,pso,beta,1.000,1.000,01,naspinn,pso,,,43,1.40362696e+00,663.401337,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_01/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_01/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,overall,beta,1.000,1.000,02,naspinn,best:lbfgs,,,44,2.65576337e-03,671.820363,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_02/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_02/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,adam,beta,1.000,1.000,02,naspinn,adam,,,44,1.18467499e-02,602.397398,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_02/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_02/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,best,beta,1.000,1.000,02,naspinn,lbfgs,,,44,2.65576337e-03,627.411424,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_02/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_02/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,lbfgs,beta,1.000,1.000,02,naspinn,lbfgs,,,44,2.65576337e-03,627.411424,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_02/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_02/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,pso,beta,1.000,1.000,02,naspinn,pso,,,44,1.05488157e+00,636.284545,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_02/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_02/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,overall,beta,1.000,1.000,03,naspinn,best:lbfgs,,,45,7.02804292e-03,734.141029,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_03/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_03/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,adam,beta,1.000,1.000,03,naspinn,adam,,,45,4.54934036e-02,631.109860,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_03/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_03/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,best,beta,1.000,1.000,03,naspinn,lbfgs,,,45,7.02804292e-03,689.518100,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_03/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_03/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,lbfgs,beta,1.000,1.000,03,naspinn,lbfgs,,,45,7.02804292e-03,689.518100,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_03/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_03/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,pso,beta,1.000,1.000,03,naspinn,pso,,,45,1.36980291e+00,665.255719,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_03/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_03/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,overall,beta,1.000,1.000,04,naspinn,best:lbfgs,,,46,2.54814716e-03,702.657523,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_04/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_04/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,adam,beta,1.000,1.000,04,naspinn,adam,,,46,1.96455182e-02,614.499146,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_04/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_04/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,best,beta,1.000,1.000,04,naspinn,lbfgs,,,46,2.54814716e-03,658.330113,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_04/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_04/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,lbfgs,beta,1.000,1.000,04,naspinn,lbfgs,,,46,2.54814716e-03,658.330113,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_04/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_04/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,pso,beta,1.000,1.000,04,naspinn,pso,,,46,4.15712273e+00,648.208312,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_04/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_04/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,overall,beta,1.000,1.000,05,naspinn,best:lbfgs,,,47,1.99403607e-03,684.012038,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_05/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_05/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,adam,beta,1.000,1.000,05,naspinn,adam,,,47,2.03156930e-02,602.795104,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_05/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_05/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,best,beta,1.000,1.000,05,naspinn,lbfgs,,,47,1.99403607e-03,639.742852,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_05/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_05/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,lbfgs,beta,1.000,1.000,05,naspinn,lbfgs,,,47,1.99403607e-03,639.742852,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_05/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_05/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga2,pso,beta,1.000,1.000,05,naspinn,pso,,,47,1.37716915e+00,636.615401,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_05/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga2/paper_beta_1.000/run_05/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,0.100,0.100,01,naspinn,best:lbfgs,,,43,1.22718383e-02,532.351854,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_01/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_01/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,0.100,0.100,01,naspinn,adam,,,43,1.98709681e-02,518.589373,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_01/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_01/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,0.100,0.100,01,naspinn,lbfgs,,,43,1.22718383e-02,525.380357,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_01/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_01/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,0.100,0.100,01,naspinn,lbfgs,,,43,1.22718383e-02,525.380357,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_01/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_01/stage_lbfgs/run_time.txt
